9.007216;1;1080;2202110.503969;2202110.503969;2202110.503969
19.784379;2;1080;1822425.254903;2012267.879436;1822425.254903
30.584460;3;1080;1839446.207100;1954660.655324;1839446.207100
42.690100;4;1080;1679135.770915;1780335.744306;1679135.770915
54.676431;5;1080;1538287.005098;1685622.994371;1538287.005098
65.385522;6;1080;1661022.658856;1661022.658856;1765645.200555
75.270736;7;1080;1671703.019585;1671703.019585;1711176.853101
85.198669;8;1080;1774760.480310;1774760.480310;1847459.387274
95.439922;9;1080;1708102.667436;1755579.635937;1708102.667436
104.908084;10;1080;1551973.221285;1702511.758665;1551973.221285
115.241402;11;1080;1737710.350116;1737710.350116;1953055.161627
124.975245;12;1080;1657875.863322;1720968.082078;1657875.863322
136.091461;13;1080;1537943.151079;1716291.392009;1537943.151079
145.990468;14;1080;1687776.542060;1687776.542060;1867510.611779
157.408352;15;1080;1717341.554802;1717341.554802;1746570.901550
169.208397;16;1080;1759272.120245;1791117.877858;1759272.120245
180.551700;17;1080;1783439.516311;1783439.516311;1844475.527139
191.471123;18;1080;1697152.281054;1766966.642813;1697152.281054
202.941436;19;1080;1769285.445951;1770304.418048;1769285.445951
214.658563;20;1080;1709759.274084;1725399.000363;1709759.274084
226.225925;21;1080;1520063.247558;1666369.322531;1520063.247558
237.375242;22;1080;1693296.054298;1693296.054298;1850065.641251
249.811470;23;1080;1672607.095128;1680911.994646;1672607.095128
261.541652;24;1080;1639310.240293;1720660.992224;1639310.240293
272.868863;25;1080;1719670.915600;1719670.915600;1847095.411379
283.473836;26;1080;1677328.587354;1721244.746342;1677328.587354
293.673578;27;1080;1771015.348578;1771015.348578;1788622.047001
305.044823;28;1080;1664285.584258;1710078.739537;1664285.584258
316.595318;29;1080;1658756.938493;1703888.189917;1658756.938493
327.941848;30;1080;1663209.163091;1663209.163091;1666584.966521
339.336792;31;1080;1720485.149908;1720485.149908;1836113.544710
343.533679;32;1080;433422.472062;1312040.327764;433422.472062
