capest16_256_512,4000,1,3904,2095,29.571,6.283,0,0.025066,0.000000,0
capest16_256_512,6000,1,5638,2594,27.872,5.429,0,3.771931,0.000000,0
capest16_256_512,6000,2,5733,4810,31.082,6.955,0,3.985754,0.000000,0
capest16_256_512,8000,1,7788,2216,32.246,5.331,0,3.010154,0.000000,0
capest16_256_512,8000,3,8725,7347,31.191,5.975,0,6.102081,0.000000,0
capest16_256_512,10000,1,9882,2361,28.661,5.222,0,2.195947,0.000000,0
capest16_256_512,10000,2,9918,5257,28.019,4.711,0,2.324882,0.000000,0
capest16_256_512,10000,4,9639,8957,30.567,4.661,0,2.244887,0.000000,0
capest16_256_512,12000,1,11770,2454,30.718,6.283,0,1.881464,0.000000,0
capest16_256_512,12000,3,11655,8440,31.021,6.673,0,2.107459,0.000000,0
capest16_256_512,12000,4,13104,9583,27.626,4.959,0,8.470507,0.000000,0
capest16_256_512,14000,1,13230,2529,26.704,3.842,0,1.670740,0.000000,0
capest16_256_512,14000,3,13423,5906,30.066,6.285,0,1.915948,0.000000,0
capest16_256_512,14000,5,13891,11331,28.728,4.164,0,9.331906,0.000000,0
capest16_256_512,16000,1,15781,2619,25.594,2.400,0,1.569597,0.000000,0
capest16_256_512,16000,4,16915,6907,29.378,5.880,0,6.280059,0.000000,0
capest16_256_512,16000,6,15478,12927,27.340,4.844,0,1.506412,0.000000,0
capest16_256_512,4000,1,3953,1963,36.350,7.011,0,0.027825,0.000000,0
capest16_256_512,6000,1,6079,2548,34.864,9.759,0,3.639376,0.000000,0
capest16_256_512,6000,2,5418,4578,34.272,5.881,0,8.101088,0.000000,0
capest16_256_512,8000,1,8883,2847,33.998,10.076,0,3.041763,0.000000,0
capest16_256_512,8000,3,8190,6855,31.228,5.610,0,3.061828,0.000000,0
capest16_256_512,10000,1,9853,0,28.153,8.204,0,2.244605,0.000000,0
capest16_256_512,10000,2,9765,4743,34.230,7.764,0,2.278158,0.000000,0
capest16_256_512,10000,4,9040,8697,31.251,4.696,0,10.813184,0.121838,1
capest16_256_512,12000,1,12348,2423,32.192,11.001,0,2.268828,0.000000,0
capest16_256_512,12000,3,11466,9139,31.521,5.526,0,4.015183,0.000000,0
capest16_256_512,12000,4,12883,9259,33.406,14.812,0,2.186551,0.000000,0
capest16_256_512,14000,1,13722,2011,32.668,5.903,0,1.722707,0.000000,0
capest16_256_512,14000,3,13515,10882,31.762,6.790,0,3.384729,0.000000,0
capest16_256_512,14000,5,15561,10924,26.657,4.476,0,5.221176,0.000000,0
capest16_256_512,16000,1,14053,2577,30.967,9.233,0,1.683994,0.000000,0
capest16_256_512,16000,4,15817,7814,30.950,6.995,0,2.201447,0.000000,0
capest16_256_512,16000,6,16317,11911,34.509,22.103,0,10.332690,0.224711,2
capest16_256_512,4000,1,3876,2626,35.888,7.104,0,0.025110,0.000000,0
capest16_256_512,6000,1,5733,2540,35.214,10.083,0,3.831434,0.000000,0
capest16_256_512,6000,2,5922,3958,32.246,5.642,0,3.706040,0.000000,0
capest16_256_512,8000,1,7969,2196,27.569,4.528,0,3.249661,0.000000,0
capest16_256_512,8000,3,7894,7152,30.890,17.537,0,2.886841,0.000000,0
capest16_256_512,10000,1,9652,2352,35.316,10.387,0,2.365162,0.000000,0
capest16_256_512,10000,2,9072,4593,29.610,7.274,0,4.864535,0.000000,0
capest16_256_512,10000,4,10080,8183,31.537,7.109,0,2.532738,0.000000,0
capest16_256_512,12000,1,11713,2412,33.297,7.088,0,2.183187,0.000000,0
capest16_256_512,12000,3,12915,7018,30.442,6.564,0,6.659246,0.000000,0
capest16_256_512,12000,4,11938,9281,31.841,6.639,0,1.926949,0.000000,0
capest16_256_512,14000,1,13631,1996,34.089,8.406,0,1.758216,0.000000,0
capest16_256_512,14000,3,13936,7471,32.857,7.200,0,2.007389,0.000000,0
capest16_256_512,14000,5,14427,10619,26.487,3.389,0,3.777942,0.000000,0
capest16_256_512,16000,1,16663,2589,32.180,9.526,0,1.546274,0.000000,0
capest16_256_512,16000,4,15453,7788,33.009,7.473,0,2.953940,0.000000,0
capest16_256_512,16000,6,15592,12622,27.373,4.897,0,1.811972,0.448649,1
capest16_256_512,4000,1,3905,2410,34.585,8.728,0,6.109334,0.000000,0
capest16_256_512,6000,1,5885,1961,34.617,7.017,0,3.904014,0.000000,0
capest16_256_512,6000,2,6142,3820,31.876,6.095,0,3.978352,0.000000,0
capest16_256_512,8000,1,7930,2152,38.827,15.199,0,3.032764,0.000000,0
capest16_256_512,8000,3,9198,6146,33.264,8.101,0,6.497226,0.000000,0
capest16_256_512,10000,1,9670,2330,32.245,5.647,0,2.444053,0.000000,0
capest16_256_512,10000,2,10143,4496,33.543,14.475,0,2.424604,0.000000,0
capest16_256_512,10000,4,11182,8648,30.198,6.459,0,2.391955,0.136274,1
capest16_256_512,12000,1,12631,2404,34.387,12.765,0,1.934714,0.000000,0
capest16_256_512,12000,3,11781,6159,31.835,8.336,0,4.412588,0.000000,0
capest16_256_512,12000,4,13167,9410,31.619,6.019,0,1.910327,0.000000,0
capest16_256_512,14000,1,13640,1988,29.874,12.863,0,1.708205,0.000000,0
capest16_256_512,14000,3,13629,6008,29.873,5.611,0,1.741038,0.000000,0
capest16_256_512,14000,5,13608,11040,27.828,5.381,0,1.648631,0.056820,1
capest16_256_512,16000,1,17167,2587,33.287,6.959,0,1.547394,0.000000,0
capest16_256_512,16000,4,15970,8736,32.935,13.138,0,3.433438,0.000000,0
capest16_256_512,16000,6,15682,13240,31.319,7.050,0,1.971623,0.000000,0
