control,12000,1,,,25.594,2.892,0,1.955391,0,0
control,12000,2,,,26.424,3.453,0,3.277700,0,0
control,12000,3,,,25.478,3.436,1,4.053544,0,0
control,12000,4,,,25.924,3.430,0,5.183804,0,0
control,12000,5,,,26.371,3.896,0,6.478459,11.154371,17.200000
control,14000,1,,,28.090,7.724,0,1.945835,0,0
control,14000,2,,,25.629,2.793,0,2.708048,0,0
control,14000,3,,,25.839,3.230,0,3.772280,0,0
control,14000,4,,,25.759,3.387,0,4.675543,0,0
control,14000,5,,,25.351,2.936,0,5.765607,0,0
control,14000,6,,,24.798,3.034,0,6.643795,28.766037,23.500000
control,16000,1,,,26.515,4.480,0,2.004989,0,0
control,16000,2,,,25.700,4.471,0,2.762518,0,0
control,16000,3,,,25.548,3.754,0,3.631672,0,0
control,16000,4,,,25.345,4.075,0,3.842569,0,0
control,16000,5,,,25.671,4.631,0,5.013810,0,0
control,16000,6,,,24.935,3.382,0,5.621637,0,0
control,16000,7,,,25.582,3.684,0,6.456398,36.165515,28.428571
iperf3,4000,1,-,7656,29.014,4.710,0,.022853,0,0
iperf3,6000,1,-,7656,27.353,3.664,0,4.134606,0,0
iperf3,6000,2,-,7656,29.270,4.544,0,5.912565,0,0
iperf3,8000,1,-,7656,25.930,3.735,0,3.023047,0,0
iperf3,8000,2,-,7656,26.736,3.183,0,4.822461,0,0
iperf3,8000,3,-,7656,26.760,3.520,0,6.124695,0,0
iperf3,10000,1,-,7656,25.978,3.149,0,2.317767,0,0
iperf3,10000,2,-,7656,26.618,4.913,0,3.435565,0,0
iperf3,10000,3,-,7656,26.670,3.193,0,5.338160,0,0
iperf3,10000,4,-,7656,28.127,10.257,0,5.945000,0,0
iperf3,12000,1,-,7656,26.443,6.493,0,2.013739,0,0
iperf3,12000,2,-,7656,26.142,3.972,0,3.252404,0,0
iperf3,12000,3,-,7656,25.760,2.922,0,4.215841,0,0
iperf3,12000,4,-,7656,28.214,11.169,0,5.874480,0,0
iperf3,12000,5,-,7656,26.415,6.402,0,6.325569,6.211251,9.400000
iperf3,14000,1,-,7656,25.628,3.213,0,1.787821,0,0
iperf3,14000,2,-,7656,26.518,3.522,0,2.721645,0,0
iperf3,14000,3,-,7656,26.625,3.940,0,3.929840,0,0
iperf3,14000,4,-,7656,24.937,2.610,0,4.636911,0,0
iperf3,14000,5,-,7656,25.966,3.634,0,5.559953,0,0
iperf3,14000,6,-,7656,25.070,2.974,0,7.168181,26.594191,24.833333
iperf3,16000,1,-,7656,25.901,3.832,0,1.452729,0,0
iperf3,16000,2,-,7656,25.470,3.043,0,2.330608,0,0
iperf3,16000,3,-,7656,36.229,76.278,0,3.176174,0,0
iperf3,16000,4,-,7656,25.555,3.503,0,4.132141,0,0
iperf3,16000,5,-,7656,24.525,3.083,0,5.094820,0,0
iperf3,16000,6,-,7656,24.765,3.488,0,5.531258,0,0
iperf3,16000,7,-,7656,25.327,3.819,0,6.646080,31.369424,26.571428
iperf3,4000,1,-,7656,28.513,3.953,0,5.743695,0,0
iperf3,6000,1,-,7656,26.114,3.830,0,3.958225,0,0
iperf3,6000,2,-,7656,30.407,4.605,0,6.133589,0,0
iperf3,8000,1,-,7656,25.995,3.387,0,3.147578,0,0
iperf3,8000,2,-,7656,26.978,3.723,0,5.045500,0,0
iperf3,8000,3,-,7656,27.646,3.580,0,6.445567,0,0
iperf3,10000,1,-,7656,26.269,5.090,0,2.507400,0,0
iperf3,10000,2,-,7656,27.070,6.899,0,3.451924,0,0
iperf3,10000,3,-,7656,26.915,3.926,0,5.039756,0,0
iperf3,10000,4,-,7656,27.754,4.981,0,6.880114,.416654,2.000000
iperf3,12000,1,-,7656,25.571,2.334,0,1.956639,0,0
iperf3,12000,2,-,7656,26.622,3.984,0,3.635313,0,0
iperf3,12000,3,-,7656,30.183,19.704,0,4.293261,0,0
iperf3,12000,4,-,7656,26.370,3.156,0,5.136323,0,0
iperf3,12000,5,-,7656,26.234,4.049,1,6.539742,8.475192,12.800000
iperf3,14000,1,-,7656,26.187,9.813,0,1.853651,0,0
iperf3,14000,2,-,7656,26.533,5.324,0,2.741673,0,0
iperf3,14000,3,-,7656,25.609,3.670,0,3.513803,0,0
iperf3,14000,4,-,7656,25.852,3.511,0,4.392282,0,0
iperf3,14000,5,-,7656,26.172,5.349,0,5.468450,0,0
iperf3,14000,6,-,7656,25.103,3.387,0,6.484777,27.876162,23.166666
iperf3,16000,1,-,7656,27.553,6.157,0,1.500239,0,0
iperf3,16000,2,-,7656,25.948,3.414,0,3.176461,0,0
iperf3,16000,3,-,7656,25.137,2.790,0,3.174580,0,0
iperf3,16000,4,-,7656,25.527,3.370,0,4.507510,0,0
iperf3,16000,5,-,7656,24.421,2.913,0,4.819411,0,0
iperf3,16000,6,-,7656,25.365,3.774,0,5.914849,.008401,.166666
iperf3,16000,7,-,7656,25.303,6.654,0,6.756962,31.854750,26.000000
iperf3,4000,1,-,7656,29.357,5.573,0,5.585119,0,0
iperf3,6000,1,-,7656,27.333,3.861,0,4.022308,0,0
iperf3,6000,2,-,7656,28.708,4.552,0,6.255309,0,0
iperf3,8000,1,-,7656,26.743,3.602,0,3.094839,0,0
iperf3,8000,2,-,7656,26.304,3.644,0,4.794131,0,0
iperf3,8000,3,-,7656,28.047,7.121,0,6.307992,0,0
iperf3,10000,1,-,7656,27.781,6.129,0,2.617519,0,0
iperf3,10000,2,-,7656,27.757,9.174,0,3.634736,0,0
iperf3,10000,3,-,7656,26.963,4.133,0,4.975786,0,0
iperf3,10000,4,-,7656,26.318,3.609,0,6.354279,.178726,1.000000
iperf3,12000,1,-,7656,25.353,2.709,0,2.289361,0,0
iperf3,12000,2,-,7656,26.031,3.586,0,3.192991,0,0
iperf3,12000,3,-,7656,25.514,3.064,0,4.521181,0,0
iperf3,12000,4,-,7656,29.210,15.713,0,5.499225,0,0
iperf3,12000,5,-,7656,26.821,11.229,0,6.241509,9.677084,13.000000
iperf3,14000,1,-,7656,25.573,4.078,0,2.086951,0,0
iperf3,14000,2,-,7656,26.114,3.892,0,2.665058,0,0
iperf3,14000,3,-,7656,25.186,2.453,0,3.711399,0,0
iperf3,14000,4,-,7656,25.463,3.084,0,4.620599,0,0
iperf3,14000,5,-,7656,25.752,3.220,0,5.533029,0,0
iperf3,14000,6,-,7656,24.831,2.471,0,6.393362,24.765164,24.500000
iperf3,16000,1,-,7656,25.667,3.178,0,1.607451,0,0
iperf3,16000,2,-,7656,25.493,3.091,0,2.322025,0,0
iperf3,16000,3,-,7656,25.750,3.304,0,3.175794,0,0
iperf3,16000,4,-,7656,26.228,4.149,0,4.424343,0,0
iperf3,16000,5,-,7656,24.747,3.028,0,5.150788,0,0
iperf3,16000,6,-,7656,24.686,3.752,0,5.643024,0,0
iperf3,16000,7,-,7656,24.425,2.799,0,6.493483,31.973278,26.857142
iperf3,4000,1,-,7656,28.643,4.883,0,6.249602,0,0
iperf3,6000,1,-,7656,26.462,3.220,0,3.973858,0,0
iperf3,6000,2,-,7656,29.584,7.722,0,6.086022,0,0
iperf3,8000,1,-,7656,27.094,9.725,0,3.189511,0,0
iperf3,8000,2,-,7656,27.870,12.380,0,4.733880,0,0
iperf3,8000,3,-,7656,27.334,3.638,0,6.616045,0,0
iperf3,10000,1,-,7656,25.715,2.801,0,2.605038,0,0
iperf3,10000,2,-,7656,26.073,2.844,0,3.688262,0,0
iperf3,10000,3,-,7656,27.776,3.930,0,4.769493,0,0
iperf3,10000,4,-,7656,27.348,3.678,0,6.543425,.014885,.250000
iperf3,12000,1,-,7656,24.968,2.273,0,1.958755,0,0
iperf3,12000,2,-,7656,27.728,11.874,0,3.705412,0,0
iperf3,12000,3,-,7656,26.510,4.852,0,4.563320,0,0
iperf3,12000,4,-,7656,26.342,3.678,0,5.798386,0,0
iperf3,12000,5,-,7656,27.116,3.983,0,6.808151,7.156101,11.800000
iperf3,14000,1,-,7656,27.901,14.431,0,1.665871,0,0
iperf3,14000,2,-,7656,26.178,3.277,0,2.604924,0,0
iperf3,14000,3,-,7656,25.818,3.937,0,3.687321,0,0
iperf3,14000,4,-,7656,25.920,3.630,0,4.577428,0,0
iperf3,14000,5,-,7656,25.625,3.685,0,6.083688,.101216,.400000
iperf3,14000,6,-,7656,25.512,3.287,0,6.337276,22.116143,21.666666
iperf3,16000,1,-,7656,26.277,6.089,0,1.422998,0,0
iperf3,16000,2,-,7656,25.292,2.986,0,2.297436,0,0
iperf3,16000,3,-,7656,25.985,5.070,0,3.305952,0,0
iperf3,16000,4,-,7656,25.773,3.331,0,4.474256,0,0
iperf3,16000,5,-,7656,25.718,4.374,0,5.520799,0,0
iperf3,16000,6,-,7656,26.057,3.333,0,5.927918,.115388,.333333
iperf3,16000,7,-,7656,24.849,3.210,0,6.756146,33.332375,27.285714

control,4000,1,,,29.854,7.291,0,.029116,0,0
control,6000,1,,,27.222,7.980,0,3.744201,0,0
control,6000,2,,,29.620,9.552,0,5.816360,0,0
control,8000,1,,,26.107,5.010,0,3.159594,0,0
control,8000,2,,,27.453,6.742,0,4.447349,0,0
control,8000,3,,,27.401,5.131,0,6.093162,0,0
control,10000,1,,,25.362,3.459,0,2.344697,0,0
control,10000,2,,,27.063,5.526,0,3.381459,0,0
control,10000,3,,,27.537,8.182,0,4.766745,0,0
control,10000,4,,,27.175,4.524,0,5.890184,.053143,.250000
control,12000,1,,,26.660,5.874,0,1.903076,0,0
control,12000,2,,,26.480,6.042,0,3.190434,0,0
control,12000,3,,,26.207,5.602,0,4.502510,0,0
control,12000,4,,,25.736,3.505,0,5.460027,0,0
control,12000,5,,,26.126,5.640,0,5.971320,2.488035,5.600000
control,14000,1,,,27.771,8.567,0,1.707194,0,0
control,14000,2,,,26.214,4.647,0,2.738262,0,0
control,14000,3,,,26.903,5.664,0,3.508467,0,0
control,14000,4,,,25.589,4.168,0,4.538678,0,0
control,14000,5,,,25.058,4.359,0,5.806757,0,0
control,14000,6,,,25.105,5.416,0,7.245035,25.533725,21.666666
control,16000,1,,,25.606,5.246,0,1.416021,0,0
control,16000,2,,,26.305,5.629,0,2.602478,0,0
control,16000,3,,,25.672,3.790,0,3.590536,0,0
control,16000,4,,,25.721,4.244,0,4.118397,0,0
control,16000,5,,,25.718,5.386,0,4.874213,0,0
control,16000,6,,,26.056,5.544,0,5.967073,.489350,1.500000
control,16000,7,,,25.418,5.588,0,6.817638,32.982864,25.857142
control,4000,1,,,29.049,8.700,0,6.012421,0,0
control,6000,1,,,26.835,5.230,0,4.342610,0,0
control,6000,2,,,29.220,6.569,0,6.270200,0,0
control,8000,1,,,26.067,4.618,0,3.514049,0,0
control,8000,2,,,26.615,4.192,0,4.968018,0,0
control,8000,3,,,27.283,7.811,0,6.945901,0,0
control,10000,1,,,27.112,7.989,0,2.406969,0,0
control,10000,2,,,27.096,6.356,0,4.010191,0,0
control,10000,3,,,27.855,6.699,0,5.075052,0,0
control,10000,4,,,26.878,4.130,0,6.240921,0,0
control,12000,1,,,25.835,3.553,0,2.079496,0,0
control,12000,2,,,26.567,8.722,0,3.121047,0,0
control,12000,3,,,25.744,3.779,0,4.268086,0,0
control,12000,4,,,27.876,18.280,0,5.275984,0,0
control,12000,5,,,28.996,34.160,0,6.386935,8.821222,12.600000
control,14000,1,,,26.204,6.471,0,1.709921,0,0
control,14000,2,,,25.989,4.041,0,2.703578,0,0
control,14000,3,,,26.431,5.869,0,4.167917,0,0
control,14000,4,,,25.803,5.090,0,4.839538,0,0
control,14000,5,,,24.902,3.787,0,5.669200,.148865,.600000
control,14000,6,,,26.463,6.048,0,6.238119,27.564311,22.500000
control,16000,1,,,26.053,8.184,0,1.523774,0,0
control,16000,2,,,25.926,5.045,0,2.381196,0,0
control,16000,3,,,26.159,4.692,0,3.538486,0,0
control,16000,4,,,25.983,5.725,0,4.859538,0,0
control,16000,5,,,25.942,4.563,0,4.832506,0,0
control,16000,6,,,25.521,4.968,0,5.906444,0,0
control,16000,7,,,24.910,4.612,0,6.612736,29.062475,26.142857
control,4000,1,,,29.422,8.587,0,5.636351,0,0
control,6000,1,,,26.385,7.027,0,4.404307,0,0
control,6000,2,,,29.163,6.061,0,5.848930,0,0
control,8000,1,,,27.144,6.279,0,2.938430,0,0
control,8000,2,,,28.318,11.676,0,5.077031,0,0
control,8000,3,,,27.311,5.313,0,6.427369,0,0
control,10000,1,,,26.792,5.588,0,2.499546,0,0
control,10000,2,,,27.427,8.422,0,3.633804,0,0
control,10000,3,,,26.795,4.467,0,4.968829,0,0
control,10000,4,,,27.619,5.669,0,6.546060,.308838,1.250000
control,12000,1,,,26.034,6.491,0,2.159387,0,0
control,12000,2,,,27.680,9.296,0,3.934727,0,0
control,12000,3,,,27.042,6.147,0,5.503596,0,0
control,12000,4,,,26.632,5.115,0,5.239487,0,0
control,12000,5,,,26.259,7.613,0,6.670832,9.644054,12.800000
control,14000,1,,,25.827,3.429,0,1.728969,0,0
control,14000,2,,,26.093,3.821,0,2.790277,0,0
control,14000,3,,,26.449,7.194,0,3.697407,0,0
control,14000,4,,,26.273,3.984,0,4.940719,0,0
control,14000,5,,,25.633,4.848,0,5.797022,0,0
control,14000,6,,,25.078,4.771,0,6.260955,22.560911,22.666666
control,16000,1,,,25.683,5.430,0,1.413075,0,0
control,16000,2,,,25.652,3.711,0,2.566922,0,0
control,16000,3,,,26.498,5.262,0,3.499317,0,0
control,16000,4,,,25.978,8.688,0,4.159218,0,0
control,16000,5,,,25.235,4.019,0,4.626185,0,0
control,16000,6,,,25.492,3.833,0,5.879858,.017577,.166666
control,16000,7,,,26.010,9.682,0,6.776458,33.572835,26.714285
control,4000,1,,,28.861,5.929,0,5.968127,0,0
control,6000,1,,,27.521,7.109,0,4.202942,0,0
control,6000,2,,,29.579,8.401,0,6.087175,0,0
control,8000,1,,,26.010,5.049,0,3.020948,0,0
control,8000,2,,,27.168,6.366,0,4.609851,0,0
control,8000,3,,,27.336,4.123,0,6.618670,0,0
control,10000,1,,,27.959,9.518,0,2.330935,0,0
control,10000,2,,,27.585,11.436,0,3.731774,0,0
control,10000,3,,,27.486,6.851,0,4.948776,0,0
control,10000,4,,,27.612,8.156,0,6.110223,.041725,.500000
control,12000,1,,,26.717,8.968,0,1.975518,0,0
control,12000,2,,,27.331,9.042,0,2.938295,0,0
control,12000,3,,,27.824,20.093,0,4.302039,0,0
control,12000,4,,,26.751,5.934,0,5.338544,0,0
control,12000,5,,,26.736,8.046,0,6.399615,11.845119,15.800000
control,14000,1,,,26.538,6.372,0,1.748058,0,0
control,14000,2,,,25.482,3.432,0,2.776815,0,0
control,14000,3,,,26.476,8.326,0,3.376775,0,0
control,14000,4,,,25.656,4.203,0,4.291941,0,0
control,14000,5,,,25.047,5.175,0,5.415146,.056862,.200000
control,14000,6,,,25.394,4.029,0,6.603398,22.350379,21.500000
control,16000,1,,,24.816,3.157,0,1.500193,0,0
control,16000,2,,,25.861,6.111,0,2.457898,0,0
control,16000,3,,,25.826,6.154,0,3.219829,0,0
control,16000,4,,,25.815,4.359,0,4.333604,0,0
control,16000,5,,,25.755,6.242,0,4.636921,0,0
control,16000,6,,,25.926,5.303,0,6.017340,.162074,1.000000
control,16000,7,,,25.015,5.987,0,7.186088,30.649706,27.285714
iperf3,4000,1,-,7656,28.289,7.354,0,.021768,0,0
iperf3,6000,1,-,7656,27.177,5.918,0,4.224732,0,0
iperf3,6000,2,-,7656,28.475,4.418,0,5.588262,0,0
iperf3,8000,1,-,7656,26.710,6.999,0,2.971131,0,0
iperf3,8000,2,-,7656,27.216,4.279,0,4.565417,0,0
iperf3,8000,3,-,7656,27.681,4.501,0,6.007636,0,0
iperf3,10000,1,-,7656,27.394,7.768,0,2.375871,0,0
iperf3,10000,2,-,7656,27.475,9.922,0,3.409608,0,0
iperf3,10000,3,-,7656,26.978,4.355,0,4.967026,0,0
iperf3,10000,4,-,7656,27.356,6.395,0,6.081496,0,0
iperf3,12000,1,-,7656,26.139,5.982,0,1.917434,0,0
iperf3,12000,2,-,7656,27.020,10.209,0,3.332263,0,0
iperf3,12000,3,-,7656,27.635,8.672,0,4.883893,0,0
iperf3,12000,4,-,7656,26.716,7.859,0,5.218675,0,0
iperf3,12000,5,-,7656,25.755,5.542,0,5.987439,2.932456,4.200000
iperf3,14000,1,-,7656,25.958,4.629,0,1.647554,0,0
iperf3,14000,2,-,7656,27.070,8.097,0,2.714911,0,0
iperf3,14000,3,-,7656,26.530,7.696,0,3.522419,0,0
iperf3,14000,4,-,7656,26.309,20.965,0,4.676271,0,0
iperf3,14000,5,-,7656,24.762,2.902,0,5.343633,0,0
iperf3,14000,6,-,7656,25.626,3.421,0,6.413886,20.254610,22.000000
iperf3,16000,1,-,7656,24.789,3.727,0,1.621865,0,0
iperf3,16000,2,-,7656,25.703,4.182,0,2.368520,0,0
iperf3,16000,3,-,7656,26.584,4.896,0,3.146227,0,0
iperf3,16000,4,-,7656,26.311,5.655,0,4.291789,0,0
iperf3,16000,5,-,7656,25.720,5.409,0,4.692708,0,0
iperf3,16000,6,-,7656,25.005,3.749,0,5.577373,0,0
iperf3,16000,7,-,7656,25.421,4.435,0,6.506503,28.668678,25.714285
iperf3,4000,1,-,7656,29.504,7.254,0,6.663716,0,0
iperf3,6000,1,-,7656,27.297,7.106,0,3.939838,0,0
iperf3,6000,2,-,7656,29.282,9.023,0,5.789618,0,0
iperf3,8000,1,-,7656,26.088,6.013,0,3.172494,0,0
iperf3,8000,2,-,7656,27.083,8.638,0,4.385317,0,0
iperf3,8000,3,-,7656,27.062,5.466,0,6.599219,0,0
iperf3,10000,1,-,7656,27.155,8.531,0,2.572893,0,0
iperf3,10000,2,-,7656,26.630,6.418,0,3.853578,0,0
iperf3,10000,3,-,7656,26.945,5.806,0,4.977020,0,0
iperf3,10000,4,-,7656,27.346,6.927,0,6.157514,.126262,.500000
iperf3,12000,1,-,7656,26.337,5.810,0,1.982956,0,0
iperf3,12000,2,-,7656,26.818,7.597,0,3.003139,0,0
iperf3,12000,3,-,7656,26.415,4.282,0,4.208734,0,0
iperf3,12000,4,-,7656,26.527,6.438,0,5.511632,0,0
iperf3,12000,5,-,7656,28.618,29.147,0,6.750067,8.490765,12.200000
iperf3,14000,1,-,7656,25.711,3.794,0,1.784692,0,0
iperf3,14000,2,-,7656,25.895,5.534,0,2.746906,0,0
iperf3,14000,3,-,7656,27.235,6.634,0,3.602538,0,0
iperf3,14000,4,-,7656,26.144,4.613,0,4.525020,0,0
iperf3,14000,5,-,7656,25.484,3.906,0,6.025064,.020774,.200000
iperf3,14000,6,-,7656,24.765,4.108,0,6.663384,23.124489,23.333333
iperf3,16000,1,-,7656,25.486,5.575,0,1.547175,0,0
iperf3,16000,2,-,7656,26.048,4.816,0,2.265224,0,0
iperf3,16000,3,-,7656,25.621,4.482,0,3.392434,0,0
iperf3,16000,4,-,7656,26.505,7.962,0,4.066937,0,0
iperf3,16000,5,-,7656,26.070,5.804,0,4.962585,0,0
iperf3,16000,6,-,7656,25.572,4.487,0,5.952213,.027632,.166666
iperf3,16000,7,-,7656,25.225,4.359,0,6.737776,32.380825,26.857142
iperf3,4000,1,-,7656,28.327,5.716,0,5.642754,0,0
iperf3,6000,1,-,7656,26.367,6.638,0,4.146320,0,0
iperf3,6000,2,-,7656,29.768,8.959,0,5.947464,0,0
iperf3,8000,1,-,7656,26.051,5.148,0,3.106318,0,0
iperf3,8000,2,-,7656,27.613,8.548,0,4.613032,0,0
iperf3,8000,3,-,7656,27.345,5.412,0,6.137713,0,0
iperf3,10000,1,-,7656,26.260,5.461,0,2.425848,0,0
iperf3,10000,2,-,7656,26.912,6.984,0,3.913117,0,0
iperf3,10000,3,-,7656,27.535,10.685,0,4.896922,0,0
iperf3,10000,4,-,7656,27.135,4.997,0,6.218034,.005509,.250000
iperf3,12000,1,-,7656,25.477,4.774,0,2.043700,0,0
iperf3,12000,2,-,7656,28.333,10.524,0,3.267373,0,0
iperf3,12000,3,-,7656,26.058,4.046,0,4.676369,0,0
iperf3,12000,4,-,7656,26.283,9.895,0,5.215019,0,0
iperf3,12000,5,-,7656,26.087,10.339,0,6.539476,9.512536,14.600000
iperf3,14000,1,-,7656,26.435,6.605,0,1.697959,0,0
iperf3,14000,2,-,7656,25.711,5.959,0,2.739172,0,0
iperf3,14000,3,-,7656,25.842,7.640,0,3.567116,0,0
iperf3,14000,4,-,7656,25.659,3.422,0,4.820159,0,0
iperf3,14000,5,-,7656,25.157,3.543,0,6.032470,.321815,1.000000
iperf3,14000,6,-,7656,24.825,3.663,0,6.636493,21.960600,23.000000
iperf3,16000,1,-,7656,25.757,5.377,0,1.490688,0,0
iperf3,16000,2,-,7656,26.096,4.853,0,2.302457,0,0
iperf3,16000,3,-,7656,25.760,4.134,0,3.157102,0,0
iperf3,16000,4,-,7656,26.265,7.028,0,3.876116,0,0
iperf3,16000,5,-,7656,25.331,4.635,0,4.799167,0,0
iperf3,16000,6,-,7656,25.410,4.325,0,5.737577,0,0
iperf3,16000,7,-,7656,25.587,4.353,0,7.308221,37.567339,27.142857
iperf3,4000,1,-,7656,27.815,7.321,0,5.623008,0,0
iperf3,6000,1,-,7656,26.949,5.966,0,4.445237,0,0
iperf3,6000,2,-,7656,30.706,16.924,0,6.262724,0,0
iperf3,8000,1,-,7656,25.149,3.248,0,3.031920,0,0
iperf3,8000,2,-,7656,27.127,4.989,0,4.765883,0,0
iperf3,8000,3,-,7656,27.665,5.898,0,6.222696,0,0
iperf3,10000,1,-,7656,25.994,4.967,0,2.473821,0,0
iperf3,10000,2,-,7656,27.079,5.897,0,3.733673,0,0
iperf3,10000,3,-,7656,27.384,5.759,0,4.764631,0,0
iperf3,10000,4,-,7656,27.420,5.653,0,6.094401,.103917,.750000
iperf3,12000,1,-,7656,25.853,5.898,0,1.999452,0,0
iperf3,12000,2,-,7656,26.019,5.749,0,3.435221,0,0
iperf3,12000,3,-,7656,27.205,6.490,0,4.194341,0,0
iperf3,12000,4,-,7656,27.076,5.821,0,5.641995,0,0
iperf3,12000,5,-,7656,26.194,5.157,0,6.268742,13.186243,16.800000
iperf3,14000,1,-,7656,26.138,4.694,0,2.139898,0,0
iperf3,14000,2,-,7656,26.149,7.368,0,2.704372,0,0
