Accuracy_capest32_256,8000,1000,7933,7523,27.210,3.745,0,,,
Accuracy_capest32_256,8000,2000,7858,7079,27.210,3.745,0,,,
Accuracy_capest32_256,8000,3000,7858,4744,27.210,3.745,0,,,
Accuracy_capest32_256,8000,4000,7858,3706,27.210,3.745,0,,,
Accuracy_capest32_256,8000,5000,7858,2662,27.210,3.745,0,,,
Accuracy_capest32_256,8000,6000,7858,1639,27.210,3.745,0,,,
Accuracy_capest32_256,8000,7000,7858,533,27.210,3.745,0,,,
Accuracy_capest32_256,16000,1000,16182,15420,27.210,3.745,0,,,
Accuracy_capest32_256,16000,2000,16182,15403,27.210,3.745,0,,,
Accuracy_capest32_256,16000,3000,16182,13069,27.210,3.745,0,,,
Accuracy_capest32_256,16000,4000,15275,11121,27.210,3.745,0,,,
Accuracy_capest32_256,16000,5000,15750,10576,27.210,3.745,0,,,
Accuracy_capest32_256,16000,6000,15750,10627,27.210,3.745,0,,,
Accuracy_capest32_256,16000,7000,15750,10627,27.210,3.745,0,,,
Accuracy_capest32_256,8000,1000,15750,10627,27.210,3.745,0,,,
Accuracy_capest32_256,8000,2000,15750,10627,27.210,3.745,0,,,
Accuracy_capest32_256,8000,3000,15750,10627,27.210,3.745,0,,,
Accuracy_capest32_256,8000,4000,15750,10627,27.210,3.745,0,,,
Accuracy_capest32_256,8000,5000,15750,10627,27.210,3.745,0,,,
Accuracy_capest32_256,8000,6000,15750,10627,27.210,3.745,0,,,
Accuracy_capest32_256,8000,7000,15750,15670,27.210,3.745,0,,,
Accuracy_capest32_256,16000,1000,15750,15670,27.210,3.745,0,,,
Accuracy_capest32_256,16000,2000,15750,15670,27.210,3.745,0,,,
Accuracy_capest32_256,16000,3000,15750,15670,27.210,3.745,0,,,
Accuracy_capest32_256,16000,4000,15750,15670,27.210,3.745,0,,,
Accuracy_capest32_256,16000,5000,15750,15670,27.210,3.745,0,,,
Accuracy_capest32_256,16000,6000,15750,15670,27.210,3.745,0,,,
Accuracy_capest32_256,16000,7000,15750,15706,27.210,3.745,0,,,
Accuracy_capest32_256,8000,1000,64,64,27.210,3.745,0,,,
Accuracy_capest32_256,8000,2000,64,64,27.210,3.745,0,,,
Accuracy_capest32_256,8000,1000,7933,7660,27.210,3.745,0,,,
Accuracy_capest32_256,8000,2000,7858,7322,27.210,3.745,0,,,
Accuracy_capest32_256,8000,3000,7858,4744,27.210,3.745,0,,,
Accuracy_capest32_256,8000,4000,8092,3945,27.210,3.745,0,,,
Accuracy_capest32_256,8000,5000,7677,2492,27.210,3.745,0,,,
