
capest32_256,4000,1,3876,2268,28.213,4.896,0,.028711,0,0
capest32_256,6000,1,5899,3565,27.291,4.177,0,3.708762,0,0
capest32_256,6000,2,5962,329,29.428,4.823,0,5.486510,0,0
capest32_256,8000,1,7810,5365,26.447,3.553,0,3.000464,0,0
capest32_256,8000,2,7905,4417,27.562,4.169,0,4.337501,0,0
capest32_256,8000,3,7905,481,28.177,4.430,0,5.931325,0,0
capest32_256,10000,1,9918,8553,26.242,3.386,0,2.283587,0,0
capest32_256,10000,2,9970,6372,27.016,3.784,0,3.621543,0,0
capest32_256,10000,3,9970,3043,27.361,3.879,0,4.565292,0,0
capest32_256,10000,4,9752,523,27.380,4.337,0,5.771194,0,0
capest32_256,12000,1,11660,9964,26.448,3.783,0,1.910946,0,0
capest32_256,12000,2,11908,3003,26.530,3.489,0,3.041314,0,0
capest32_256,12000,3,11988,5791,26.976,4.080,0,3.983358,0,0
capest32_256,12000,4,11988,1497,27.375,19.897,0,5.538751,0,0
capest32_256,12000,5,11698,2498,27.050,7.894,0,6.119136,4.438839,10.400000
capest32_256,14000,1,13825,11915,25.804,3.172,0,1.725269,0,0
capest32_256,14000,2,13825,9966,25.928,2.890,0,2.638213,0,0
capest32_256,14000,3,13825,7656,26.334,3.572,0,3.723830,0,0
capest32_256,14000,4,13523,4346,26.762,4.237,0,4.496368,0,0
capest32_256,14000,5,13523,1690,25.631,4.050,0,5.617022,0,0
capest32_256,14000,6,13523,1739,25.119,4.755,0,6.403338,12.846976,16.833333
capest32_256,16000,1,26775,23925,25.734,2.947,0,1.462718,0,0
capest32_256,16000,2,15330,11792,26.171,3.669,0,2.287162,0,0
capest32_256,16000,3,15330,10589,26.366,4.433,0,3.113766,0,0
capest32_256,16000,4,15330,2762,26.374,4.261,0,3.979563,0,0
capest32_256,16000,5,15802,3288,25.844,4.221,0,4.813809,0,0
capest32_256,16000,6,15802,3374,25.969,4.502,0,5.879301,.055347,.500000
