3.199897;1;1080;6198797.775065;6198797.775065;6198797.775065
6.096597;2;1080;6489730.734024;6489730.734024;6780663.692983
9.080867;3;1080;6545587.045854;6545587.045854;6657299.669514
12.105245;4;1080;6719738.616767;6719738.616767;6721252.487804
15.027576;5;1080;6309769.312715;6562773.823345;6309769.312715
18.053384;6;1080;6249563.053785;6426861.618102;6249563.053785
20.584053;7;1080;6414811.650689;6414811.650689;6685102.585566
23.347794;8;1080;6523920.213078;6523920.213078;6637094.999884
25.856528;9;1080;6766328.628106;6766328.628106;6976788.298868
38.112663;10;1080;6514136.098266;6709339.799006;6514136.098266
