12.356430;1;1080;1605224.121517;1605224.121517;1605224.121517
22.857717;2;1080;1737788.467128;1737788.467128;1870352.812739
34.206704;3;1080;1742018.398780;1742018.398780;1750478.262084
46.167339;4;1080;1699485.809169;1773438.961331;1699485.809169
57.614353;5;1080;1610766.791816;1686910.287690;1610766.791816
68.754901;6;1080;1669174.510726;1669174.510726;1697270.931194
77.756311;7;1080;1729089.200271;1729089.200271;1879229.877803
88.187473;8;1080;1758367.968484;1778289.592494;1758367.968484
98.252617;9;1080;1737990.271105;1791862.705797;1737990.271105
107.200205;10;1080;1642224.268480;1712860.836023;1642224.268480
118.699942;11;1080;1711722.386655;1711722.386655;1754952.620380
128.213953;12;1080;1696184.500793;1697787.129884;1696184.500793
138.622404;13;1080;1642518.144490;1697885.088554;1642518.144490
149.375101;14;1080;1685980.187084;1685980.187084;1719237.915968
160.642228;15;1080;1710565.671886;1710565.671886;1769940.955200
172.593404;16;1080;1737055.130525;1742078.000564;1737055.130525
183.936973;17;1080;1783809.941355;1783809.941355;1844433.738339
194.519656;18;1080;1751154.465276;1777547.778046;1751154.465276
206.609415;19;1080;1678629.323295;1758072.508970;1678629.323295
218.065933;20;1080;1726147.168634;1726147.168634;1748657.717330
229.236963;21;1080;1574018.822221;1667101.954282;1574018.822221
241.012265;22;1080;1691467.112322;1691467.112322;1751724.797414
252.831725;23;1080;1695210.334860;1695210.334860;1759887.384946
264.825391;24;1080;1603295.087968;1704969.090110;1603295.087968
275.966707;25;1080;1747032.530127;1747032.530127;1877915.117466
286.124906;26;1080;1744103.805695;1744103.805695;1751101.211650
296.700218;27;1080;1725109.267530;1784708.532216;1725109.267530
308.247409;28;1080;1638930.299077;1705046.926086;1638930.299077
319.623286;29;1080;1682756.384915;1682756.384915;1684229.588140
330.747540;30;1080;1674350.404279;1674350.404279;1699891.325620
342.752193;31;1080;1708994.547531;1708994.547531;1742862.728833
343.995298;32;1080;1463364.402675;1635372.819043;1463364.402675
