4.720584;1;1080;4201821.265497;4201821.265497;4201821.265497
16.293737;2;1080;1697099.865487;2949460.565492;1697099.865487
28.482884;3;1080;1629838.051625;2509586.394203;1629838.051625
39.913036;4;1080;1701766.887953;1701766.887953;1778362.746747
52.340963;5;1080;1483630.710628;1630610.503000;1483630.710628
62.489013;6;1080;1708424.092175;1708424.092175;1863278.819150
73.345515;7;1080;1558082.462135;1634997.330638;1558082.462135
84.173973;8;1080;1693821.579359;1705060.953548;1693821.579359
94.694787;9;1080;1638206.182498;1638206.182498;1662714.506000
104.196823;10;1080;1546395.929684;1634310.671681;1546395.929684
113.424038;11;1080;1798761.241070;1798761.241070;2187173.287526
123.946102;12;1080;1533682.912592;1755750.709934;1533682.912592
133.893490;13;1080;1718653.701952;1813169.967357;1718653.701952
144.521169;14;1080;1663933.757944;1663933.757944;1739464.659287
156.140783;15;1080;1716251.276087;1724789.879109;1716251.276087
167.582486;16;1080;1756696.389508;1756696.389508;1814373.233149
180.044447;17;1080;1678903.965720;1736509.491652;1678903.965720
190.620629;18;1080;1748502.581909;1748502.581909;1752230.546857
201.597486;19;1080;1759984.371654;1759984.371654;1848818.602383
213.078450;20;1080;1744944.058336;1781997.735859;1744944.058336
223.421930;21;1080;1699920.325951;1764560.995557;1699920.325951
234.330239;22;1080;1778604.768423;1778604.768423;1890949.920981
246.688567;23;1080;1683152.939246;1758007.728726;1683152.939246
257.673369;24;1080;1750546.622050;1774883.160759;1750546.622050
268.477483;25;1080;1790075.279663;1790075.279663;1936526.277695
279.847083;26;1080;1564526.206911;1750533.035552;1564526.206911
291.235904;27;1080;1601876.519648;1700976.334751;1601876.519648
302.536802;28;1080;1613682.851692;1613682.851692;1674645.828516
314.010857;29;1080;1648778.308417;1648778.308417;1669812.577088
325.349009;30;1080;1667811.016166;1670756.473923;1667811.016166
337.125221;31;1080;1704764.782429;1704764.782429;1776670.754034
344.778595;32;1080;237675.592807;1227385.787669;237675.592807
