6.329654;1;1080;3133655.032751;3133655.032751;3133655.032751
18.012619;2;1080;1681136.525180;2407395.778965;1681136.525180
30.121629;3;1080;1640607.505169;2151799.687700;1640607.505169
42.342712;4;1080;1661671.122561;1661671.122561;1663269.337333
53.727070;5;1080;1619631.617301;1641169.486601;1619631.617301
63.987284;6;1080;1708598.786455;1708598.786455;1842895.404732
75.381477;7;1080;1484559.028035;1649028.683356;1484559.028035
85.999898;8;1080;1684928.299700;1684928.299700;1727330.466334
96.299153;9;1080;1636793.129429;1636793.129429;1698489.893917
105.460967;10;1080;1603826.532895;1676548.964382;1603826.532895
115.280411;11;1080;1785860.104555;1785860.104555;2055263.886852
125.348754;12;1080;1602798.339653;1753962.919800;1602798.339653
135.763271;13;1080;1641564.596848;1766542.274451;1641564.596848
146.378107;14;1080;1661976.309641;1661976.309641;1741565.992423
157.638328;15;1080;1718052.253336;1718052.253336;1771026.170737
169.036026;16;1080;1777990.860736;1777990.860736;1821380.419048
181.668907;17;1080;1656194.781404;1749533.790396;1656194.781404
192.128255;18;1080;1749792.601600;1749792.601600;1771802.604348
203.110417;19;1080;1758643.322215;1758643.322215;1847932.580893
214.417284;20;1080;1771818.106561;1797184.430601;1771818.106561
224.965540;21;1080;1666918.590254;1762223.092570;1666918.590254
235.869157;22;1080;1776829.858740;1776829.858740;1891752.879406
248.611292;23;1080;1632452.702429;1730374.724030;1632452.702429
259.109889;24;1080;1785277.011383;1785277.011383;1831625.452315
269.966266;25;1080;1797094.482977;1797094.482977;1927205.294187
281.754091;26;1080;1509019.421807;1755950.056103;1509019.421807
292.570238;27;1080;1686703.522610;1707642.746202;1686703.522610
304.822499;28;1080;1544611.578448;1580111.507622;1544611.578448
315.374306;29;1080;1682356.511438;1682356.511438;1815754.433257
327.387370;30;1080;1574108.869863;1644824.960523;1574108.869863
338.680572;31;1080;1747507.122873;1747507.122873;1852658.065500
344.935513;32;1080;290816.373841;1239194.436401;290816.373841
