7.740981;1;1080;2562326.948176;2562326.948176;2562326.948176
19.437450;2;1080;1679181.920335;2120754.434255;1679181.920335
31.685106;3;1080;1622035.373519;1954514.747343;1622035.373519
44.125792;4;1080;1633913.246391;1645043.513415;1633913.246391
55.282459;5;1080;1636220.698625;1636220.698625;1652713.475966
65.425073;6;1080;1716963.959867;1716963.959867;1864265.157244
76.543051;7;1080;1521434.291286;1679470.974832;1521434.291286
87.307590;8;1080;1696525.243211;1696525.243211;1703876.281102
97.469001;9;1080;1648945.860736;1648945.860736;1721527.009819
106.555578;10;1080;1617104.608195;1680835.966372;1617104.608195
116.348440;11;1080;1799823.401906;1799823.401906;2060838.587705
126.961131;12;1080;1520597.399545;1732846.865148;1520597.399545
136.942099;13;1080;1712885.140450;1764773.709233;1712885.140450
147.642696;14;1080;1653697.151057;1653697.151057;1727608.913175
159.215941;15;1080;1721207.422638;1721207.422638;1723128.214287
171.023942;16;1080;1736276.164255;1736276.164255;1758091.365303
183.625908;17;1080;1660252.249804;1713823.943132;1660252.249804
193.991244;18;1080;1735405.204861;1735405.204861;1787871.999475
205.033474;19;1080;1761998.869452;1761998.869452;1837872.359077
215.805133;20;1080;1828536.346378;1828536.346378;1859864.680581
226.240637;21;1080;1684933.571740;1794223.537133;1684933.571740
238.182953;22;1080;1727217.544935;1757338.599085;1727217.544935
250.167378;23;1080;1715938.679901;1715938.679901;1735664.923028
260.625794;24;1080;1767192.996661;1767192.996661;1838696.522021
272.038555;25;1080;1802546.617741;1802546.617741;1833278.408173
283.088724;26;1080;1609758.507880;1760577.812691;1609758.507880
294.148521;27;1080;1649536.587289;1697524.501114;1649536.587289
306.492628;28;1080;1533120.101776;1597471.732315;1533120.101776
317.706333;29;1080;1630410.652110;1630410.652110;1708575.267266
329.260851;30;1080;1626090.453390;1626090.453390;1636575.991129
340.658222;31;1080;1726959.977424;1726959.977424;1835728.673877
345.102093;32;1080;409348.631585;1293884.432197;409348.631585
