3.343017;1;1080;5933482.309793;5933482.309793;5933482.309793
14.546075;2;1080;1753152.408170;3843317.358982;1753152.408170
26.471650;3;1080;1665842.215138;3117492.311034;1665842.215138
38.472223;4;1080;1693830.144738;1704274.922682;1693830.144738
50.628762;5;1080;1516752.124884;1625474.828253;1516752.124884
61.120613;6;1080;1670932.195733;1670932.195733;1802214.317576
72.199499;7;1080;1526808.376665;1615258.273042;1526808.376665
82.819439;8;1080;1685371.841797;1685371.841797;1727092.831150
93.047626;9;1080;1654739.671792;1654739.671792;1710317.807562
103.060861;10;1080;1467450.156299;1634953.598337;1467450.156299
112.059885;11;1080;1806803.150315;1806803.150315;2242641.487083
122.732668;12;1080;1512040.378585;1740710.673989;1512040.378585
132.571649;13;1080;1737599.891044;1830760.585571;1737599.891044
143.145337;14;1080;1665998.367562;1665998.367562;1748354.833056
154.654435;15;1080;1732738.040002;1739564.254701;1732738.040002
166.129732;16;1080;1763384.089996;1763384.089996;1809059.396928
177.810392;17;1080;1777680.456485;1777680.456485;1791243.932525
189.329914;18;1080;1608751.324076;1736351.551177;1608751.324076
200.018604;19;1080;1766220.091553;1766220.091553;1898665.018058
211.584635;20;1080;1732094.710966;1746503.684367;1732094.710966
222.108782;21;1080;1670744.228037;1767167.985687;1670744.228037
231.936363;22;1080;1833919.234069;1833919.234069;2098918.763204
245.108063;23;1080;1579213.826837;1782958.939359;1579213.826837
256.360141;24;1080;1709026.174921;1795719.588321;1709026.174921
266.742076;25;1080;1767838.178677;1767838.178677;2015274.534272
278.457844;26;1080;1518297.634071;1747532.781088;1518297.634071
289.535019;27;1080;1646941.761811;1726837.976718;1646941.761811
301.163777;28;1080;1597562.198057;1597562.198057;1627447.198289
312.435402;29;1080;1658072.523187;1658072.523187;1699828.609462
324.026605;30;1080;1631409.015396;1652894.941049;1631409.015396
335.244318;31;1080;1732121.325787;1732121.325787;1865126.352503
344.637946;32;1080;193644.026071;1230059.797990;193644.026071
